SECCODE;BUYSELL;TIME;TRADENO;PRICE;VOLUME
USD000UTSTOM;B;100024944538;185981544;69.53;2000
USD000UTSTOM;B;100024944538;;69.53;24000
USD000UTSTOM;S;100024944538;185981544;69.53;2000
USDRUB_SPT;B;100025018485;;69.49;100000
USDRUB_SPT;B;100025018963;;69.48;100000
USDRUB_SPT;B;100025138796;;69.49;100000
USDRUB_SPT;B;100025139276;;69.48;100000
USDRUB_SPT;B;100025239521;;69.49;100000
USDRUB_SPT;B;100025239985;;69.48;100000
USDRUB_SPT;B;100025341385;;69.49;100000
USDRUB_SPT;B;100025341827;;69.49;100000
USDRUB_SPT;B;100025518501;;69.49;100000
USDRUB_SPT;B;100025680841;;69.49;100000
USDRUB_SPT;S;100025907606;;69.54;100000
USDRUB_SPT;B;100026247930;;69.49;100000
USDRUB_SPT;B;100026478521;;69.51;200000
USD000UTSTOM;S;100026478562;;69.54;105000
USDRUB_SPT;B;100026478992;;69.50;200000
USDRUB_SPT;B;100026582275;;69.51;200000
USDRUB_SPT;B;100026582726;;69.50;200000
USDRUB_SPT;B;100026702325;;69.51;200000
USDRUB_SPT;B;100026702730;;69.50;200000
USDRUB_SPT;B;100026853399;;69.51;200000
USDRUB_SPT;B;100026853877;;69.50;200000
USDRUB_SPT;B;100026954417;;69.51;200000
USDRUB_SPT;B;100026954887;;69.51;200000
USDRUB_SPT;B;100027054734;;69.51;200000
EUR_RUB__TOM;B;100027080162;185981545;79.66;2000
EUR_RUB__TOM;S;100027080162;185981545;79.66;2000
EUR_RUB__TOM;S;100027080162;;79.66;68000
USDRUB_SPT;S;100027494647;;69.55;100000
USDRUB_SPT;B;100027600187;;69.51;100000
USD000UTSTOM;S;100027673309;;69.54;55000
USDRUB_SPT;B;100028682552;;69.51;200000
USDRUB_SPT;S;100028682571;;69.56;100000
USDRUB_SPT;S;100028685370;;69.56;100000
USDRUB_SPT;S;100028787732;;69.55;100000
USDRUB_SPT;S;100028788186;;69.56;100000
USDRUB_SPT;B;100028856031;;69.51;200000
USDRUB_SPT;S;100028888393;;69.55;100000
USDRUB_SPT;S;100028888829;;69.56;100000
USDRUB_SPT;B;100028957277;;69.51;200000
USDRUB_SPT;S;100029016305;;69.55;100000
USDRUB_SPT;S;100029016749;;69.56;100000
USDRUB_SPT;S;100029116349;;69.55;100000
USDRUB_SPT;S;100029116763;;69.55;100000
USDRUB_SPT;B;100029149935;;69.51;100000
USDRUB_SPT;S;100029219508;;69.55;100000
USDRUB_SPT;S;100029219974;;69.55;100000
USDRUB_SPT;S;100029324607;;69.55;100000
USDRUB_SPT;S;100029325063;;69.55;100000
USDRUB_SPT;S;100029428239;;69.55;100000
USDRUB_SPT;B;100029587660;;69.53;100000
USDRUB_SPT;B;100029588096;;69.51;100000
USD000UTSTOM;B;100029603692;185981547;69.54;2000
USD000UTSTOM;S;100029603692;185981547;69.54;2000
USD000UTSTOM;S;100029603692;;69.54;53000
USDRUB_SPT;B;100029694523;;69.53;100000
USDRUB_SPT;B;100029694976;;69.51;100000
USDRUB_SPT;B;100029797216;;69.53;100000
USDRUB_SPT;B;100029797664;;69.52;100000
USDRUB_SPT;B;100029898765;;69.53;100000
USDRUB_SPT;B;100029899199;;69.52;100000
USDRUB_SPT;B;100030009014;;69.53;100000
USDRUB_SPT;B;100030009482;;69.52;100000
USDRUB_SPT;B;100030120603;;69.53;100000
USDRUB_SPT;B;100030121053;;69.52;100000
USDRUB_SPT;B;100030248622;;69.53;100000
USDRUB_SPT;B;100030249046;;69.53;100000
GBPRUB_TOM;B;100030271479;;88.00;2000
USDRUB_SPT;B;100030356641;;69.53;100000
USDRUB_SPT;B;100030357130;;69.53;100000
USDRUB_SPT;B;100030458080;;69.53;100000
USDRUB_SPT;B;100030458540;;69.53;100000
USDRUB_SPT;B;100030580048;;69.53;100000
USD000UTSTOM;B;100033246142;;69.53;3524000
USDRUB_SPT;B;100033246648;;69.54;200000
CNYRUB_TOM;B;100033793378;;9.73;100000
USDRUB_SPT;S;100035439088;;69.55;100000
USDRUB_SPT;S;100035551795;;69.55;100000
USDRUB_SPT;S;100035552270;;69.55;100000
USDRUB_SPT;S;100035667785;;69.55;100000
USD000UTSTOM;B;100035832353;185981550;69.53;1000
USD000UTSTOM;B;100035832353;;69.53;3523000
USD000UTSTOM;S;100035832353;185981550;69.53;1000
USDRUB_SPT;S;100035938565;;69.56;100000
USDRUB_SPT;S;100035941291;;69.56;100000
USDRUB_SPT;S;100036079116;;69.55;100000
USDRUB_SPT;S;100036079601;;69.56;100000
USDRUB_SPT;S;100037686603;;69.55;100000
USDRUB_SPT;S;100037687070;;69.56;100000
USDRUB_SPT;S;100037791038;;69.55;100000
USD000UTSTOM;B;100039223451;185981552;69.53;1000
USD000UTSTOM;B;100039223451;;69.53;3522000
USD000UTSTOM;S;100039223451;185981552;69.53;1000
CNYRUB_TOM;S;100039728771;;10.48;20000
USD000UTSTOM;B;100041246077;185981553;69.54;1000
USD000UTSTOM;S;100041246077;185981553;69.54;1000
USD000UTSTOM;S;100041246077;;69.54;52000
USDRUB_SPT;S;100041398016;;69.56;100000
USD000UTSTOM;B;100041838951;185981554;69.54;3000
USD000UTSTOM;S;100041838951;185981554;69.54;3000
USD000UTSTOM;S;100041838951;;69.54;49000
USDRUB_SPT;S;100042025629;;69.56;100000
USDRUB_SPT;S;100042231941;;69.56;100000
USD000UTSTOM;S;100043268247;;69.54;50000
USD000UTSTOM;B;100043745763;;69.54;3000
USD000UTSTOM;B;100044542874;185981555;69.54;49000
USD000UTSTOM;B;100044542874;;69.54;51000
USD000UTSTOM;S;100044542874;185981555;69.54;49000
USD000UTSTOM;S;100044542874;;69.54;1000
USD000UTSTOM;B;100044542874;185981556;69.54;1000
USD000UTSTOM;B;100044542874;;69.54;50000
USD000UTSTOM;S;100044542874;185981556;69.54;1000
USD000UTSTOM;S;100044542874;;69.55;7000
USDRUB_SPT;S;100044543598;;69.57;100000
CNYRUB_TOM;S;100045040473;;10.42;50000
GLDRUB_TOM;B;100048015810;;2780.00;20
USD000UTSTOM;B;100048167008;185981557;69.55;7000
USD000UTSTOM;B;100048167008;;69.57;93000
USD000UTSTOM;S;100048167008;185981557;69.55;7000
USD000UTSTOM;S;100048167008;;69.55;64000
USD000UTSTOM;B;100048167008;185981558;69.55;64000
USD000UTSTOM;B;100048167008;;69.57;29000
USD000UTSTOM;S;100048167008;185981558;69.55;64000
USD000UTSTOM;S;100048167008;;69.56;50000
USD000UTSTOM;B;100048167008;185981559;69.56;29000
USD000UTSTOM;B;100048167008;;69.54;50000
USD000UTSTOM;S;100048167008;185981559;69.56;29000
USD000UTSTOM;S;100048167008;;69.56;21000
USDRUB_SPT;S;100048167677;;69.57;100000
USD000UTSTOM;S;100048168428;;69.57;50000
USD000UTSTOM;S;100048168455;;69.57;51000
USDRUB_SPT;S;100048170463;;69.57;100000
USDRUB_SPT;S;100048195426;;69.58;100000
USDRUB_SPT;S;100048923370;;69.57;100000
USDRUB_SPT;S;100049054323;;69.58;100000
USD000UTSTOM;B;100049701211;185981560;69.54;50000
USD000UTSTOM;B;100049701211;;69.54;3000
USD000UTSTOM;S;100049701211;;69.54;100000
USD000UTSTOM;S;100049701211;185981560;69.54;50000
USD000UTSTOM;S;100049701211;;69.54;50000
USDRUB_SPT;S;100049701825;;69.57;100000
USDRUB_SPT;S;100049702279;;69.57;100000
USDRUB_SPT;S;100049829456;;69.57;100000
USDRUB_SPT;S;100049829902;;69.57;100000
USDRUB_SPT;S;100049932461;;69.57;100000
USDRUB_SPT;S;100049932927;;69.57;100000
USDRUB_SPT;S;100050074326;;69.57;100000
EUR_RUB__TOM;B;100052034356;185981561;79.66;2000
EUR_RUB__TOM;S;100052034356;185981561;79.66;2000
EUR_RUB__TOM;S;100052034356;;79.66;66000
USD000UTSTOM;B;100052400298;185981562;69.54;50000
USD000UTSTOM;S;100052400298;185981562;69.54;50000
USD000UTSTOM;S;100052400298;;69.57;51000
USDRUB_SPT;S;100052400850;;69.57;100000
USDRUB_SPT;S;100052403581;;69.58;100000
USDRUB_SPT;S;100054980664;;69.58;200000
USDRUB_SPT;S;100054983563;;69.58;100000
USDRUB_SPT;S;100054986406;;69.59;100000
USD000UTSTOM;S;100055038807;;69.57;1000
EURUSD000TOM;B;100055156420;;1.14;5000
EUR_RUB__TOM;B;100055579672;;79.55;325000
USDRUB_SPT;S;100055610743;;69.58;100000
USDRUB_SPT;S;100055611195;;69.58;100000
USDRUB_SPT;S;100055710739;;69.58;100000
USDRUB_SPT;S;100055865501;;69.57;100000
USDRUB_SPT;S;100055865932;;69.58;100000
USDRUB_SPT;S;100056003770;;69.57;100000
USDRUB_SPT;S;100056004228;;69.58;100000
USDRUB_SPT;S;100056088212;;69.58;100000
USDRUB_SPT;S;100056198932;;69.57;100000
USDRUB_SPT;S;100056199410;;69.58;100000
USDRUB_SPT;S;100056306110;;69.58;100000
USD000UTSTOM;B;100056729439;185981563;69.54;3000
USD000UTSTOM;B;100056729439;;69.53;8522000
USD000UTSTOM;S;100056729439;;69.53;5000000
USD000UTSTOM;S;100056729439;185981563;69.54;3000
USD000UTSTOM;S;100056729439;;69.53;4997000
USD000UTSTOM;B;100056729439;185981564;69.53;22000
USD000UTSTOM;B;100056729439;;69.53;8500000
USD000UTSTOM;S;100056729439;185981564;69.53;22000
USD000UTSTOM;S;100056729439;;69.53;4975000
USD000UTSTOM;B;100056729439;185981565;69.53;3500000
USD000UTSTOM;B;100056729439;;69.53;5000000
USD000UTSTOM;S;100056729439;185981565;69.53;3500000
USD000UTSTOM;S;100056729439;;69.53;1475000
USD000UTSTOM;B;100056729439;185981566;69.53;1475000
USD000UTSTOM;B;100056729439;;69.53;3525000
USD000UTSTOM;S;100056729439;185981566;69.53;1475000
USD000UTSTOM;S;100056729439;;69.57;1000
USD000UTSTOM;S;100057570175;;69.55;1000
USDRUB_SPT;S;100057573479;;69.58;100000
USDRUB_SPT;S;100057722574;;69.57;100000
USDRUB_SPT;S;100057723016;;69.58;100000
USDRUB_SPT;S;100057807894;;69.58;100000
USDRUB_SPT;S;100058135349;;69.57;100000
USDRUB_SPT;S;100058135859;;69.58;100000
USDRUB_SPT;S;100058236279;;69.57;100000
USDRUB_SPT;S;100058236748;;69.57;100000
USDRUB_SPT;S;100058393107;;69.57;100000
USDRUB_SPT;S;100058393593;;69.57;100000
USDRUB_SPT;S;100058538723;;69.57;100000
USDRUB_SPT;S;100058539181;;69.57;100000
USDRUB_SPT;S;100058658522;;69.56;100000
USDRUB_SPT;S;100058658953;;69.57;100000
USD000UTSTOM;B;100058698267;185981568;69.55;1000
USD000UTSTOM;S;100058698267;185981568;69.55;1000
USD000UTSTOM;S;100058698267;;69.57;1000
USDRUB_SPT;S;100058783383;;69.56;100000
USD000UTSTOM;B;100058961833;185981569;69.57;1000
USD000UTSTOM;S;100058961833;185981569;69.57;1000
USD000UTSTOM;S;100058961833;;69.57;50000
USD000UTSTOM;B;100058961833;185981570;69.57;49000
USD000UTSTOM;S;100058961833;185981570;69.57;49000
USD000UTSTOM;S;100058961833;;69.57;1000
USDRUB_SPT;S;100058965318;;69.57;100000
USD000UTSTOM;S;100059032586;;69.57;50000
USD000UTSTOM;B;100059161994;;69.54;15000
EUR_RUB__TOM;B;100059174970;185981571;79.66;20000
EUR_RUB__TOM;S;100059174970;185981571;79.66;20000
EUR_RUB__TOM;S;100059174970;;79.66;46000
USD000UTSTOM;S;100059199286;;69.57;100000
USDRUB_SPT;S;100059719298;;69.57;100000
USD000UTSTOM;S;100059734900;;69.57;50000
USDRUB_SPT;S;100059896948;;69.57;100000
USD000UTSTOM;B;100100034162;185981572;69.54;15000
USD000UTSTOM;B;100100034162;;69.53;3525000
USD000UTSTOM;S;100100034162;185981572;69.54;15000
USD000UTSTOM;B;100100034162;185981573;69.53;165000
USD000UTSTOM;B;100100034162;;69.53;3360000
USD000UTSTOM;S;100100034162;185981573;69.53;165000
USDRUB_SPT;S;100100632551;;69.56;100000
USDRUB_SPT;S;100100633121;;69.57;100000
USDRUB_SPT;S;100100743956;;69.56;100000
USD000UTSTOM;S;100100807596;;69.57;50000
USD000UTSTOM;S;100100808091;;69.57;100000
USDRUB_SPT;S;100100918585;;69.57;100000
USDRUB_SPT;S;100101080812;;69.58;100000
USD000UTSTOM;S;100101123579;;69.57;15000
USDRUB_SPT;S;100101182652;;69.57;100000
USDRUB_SPT;S;100101183105;;69.58;100000
USDRUB_SPT;S;100101283002;;69.57;100000
USDRUB_SPT;S;100101283473;;69.58;100000
USDRUB_SPT;S;100101387171;;69.57;100000
USDRUB_SPT;S;100101387635;;69.58;100000
USDRUB_SPT;S;100101513340;;69.57;100000
USDRUB_SPT;S;100101513804;;69.57;100000
USDRUB_SPT;S;100101607491;;69.58;100000
USDRUB_SPT;S;100101707560;;69.57;100000
USDRUB_SPT;S;100101708006;;69.58;100000
USDRUB_SPT;S;100101861228;;69.57;100000
USDRUB_SPT;S;100101966337;;69.58;100000
USDRUB_SPT;S;100101969158;;69.58;100000
USDRUB_SPT;B;100101969169;;69.54;200000
USDRUB_SPT;B;100101969652;;69.54;200000
USDRUB_SPT;B;100102086201;;69.54;200000
USDRUB_SPT;B;100102086699;;69.54;200000
USDRUB_SPT;S;100102124808;;69.58;100000
USDRUB_SPT;S;100102127623;;69.58;100000
USDRUB_SPT;B;100102186433;;69.54;200000
CNYRUB_TOM;B;100102647711;;9.73;50000
USDRUB_SPT;B;100102765517;;69.54;200000
USDRUB_SPT;S;100102765528;;69.58;100000
USDRUB_SPT;B;100102877506;;69.54;200000
USDRUB_SPT;B;100102877971;;69.54;200000
USDRUB_SPT;B;100102981305;;69.54;200000
USDRUB_SPT;B;100102981757;;69.54;200000
USD000UTSTOM;B;100103077164;;69.53;50000
USDRUB_SPT;B;100103077179;;69.55;100000
USDRUB_SPT;S;100103425036;;69.59;100000
USD000UTSTOM;B;100103457215;;69.54;50000
USD000UTSTOM;B;100103457671;;69.54;100000
USDRUB_SPT;S;100103508979;;69.59;200000
USDRUB_SPT;B;100103509041;;69.54;100000
USDRUB_SPT;S;100103511973;;69.59;100000
USDRUB_SPT;B;100103608296;;69.55;100000
USDRUB_SPT;B;100103608785;;69.54;100000
USDRUB_SPT;B;100103732960;;69.55;100000
USDRUB_SPT;B;100103733419;;69.55;100000
USDRUB_SPT;B;100103846738;;69.55;100000
USDRUB_SPT;B;100103847187;;69.55;100000
USDRUB_SPT;B;100103954032;;69.55;100000
USDRUB_SPT;B;100104136176;;69.54;100000
USDRUB_TOM1D;B;100104197576;;0.01;83300000
USDRUB_SPT;B;100104236075;;69.55;100000
USDRUB_SPT;B;100104236535;;69.54;100000
USD000UTSTOM;B;100104269136;185981575;69.57;1000
USD000UTSTOM;S;100104269136;185981575;69.57;1000
USD000UTSTOM;S;100104269136;;69.57;14000
USDRUB_SPT;B;100104352711;;69.55;100000
USDRUB_SPT;B;100104353214;;69.55;100000
USDRUB_SPT;B;100104455453;;69.55;100000
USDRUB_SPT;S;100104455471;;69.61;200000
USDRUB_SPT;B;100104455929;;69.55;100000
USDRUB_SPT;S;100104456105;;69.60;100000
USDRUB_SPT;S;100104456536;;69.60;100000
USDRUB_SPT;S;100104556316;;69.60;100000
USDRUB_SPT;S;100104556739;;69.60;100000
USDRUB_SPT;S;100104657871;;69.60;100000
USDRUB_SPT;S;100104658328;;69.60;100000
USDRUB_SPT;S;100104772579;;69.59;100000
USDRUB_SPT;S;100104773007;;69.60;100000
USDRUB_SPT;S;100104872955;;69.59;100000
USD000UTSTOM;B;100105082517;185981577;69.54;20000
USD000UTSTOM;B;100105082517;;69.54;80000
USD000UTSTOM;S;100105082517;;69.53;20000
USD000UTSTOM;S;100105082517;185981577;69.54;20000
USD000UTSTOM;S;100105082517;;69.57;14000
USDRUB_SPT;S;100105169122;;69.60;100000
USD000UTSTOM;S;100106119391;;69.58;24000
USDRUB_SPT;S;100106119731;;69.60;200000
USDRUB_SPT;S;100106122542;;69.60;100000
USD000UTSTOM;S;100106183382;;69.57;14000
USDRUB_SPT;S;100106236648;;69.60;100000
USDRUB_SPT;S;100106237080;;69.60;100000
USDRUB_SPT;S;100106338413;;69.60;100000
USDRUB_SPT;S;100106882376;;69.61;200000
USDRUB_SPT;S;100106882960;;69.60;100000
USDRUB_SPT;S;100106883378;;69.60;100000
USDRUB_SPT;S;100106984416;;69.60;100000
USDRUB_SPT;S;100106984846;;69.60;100000
USDRUB_SPT;S;100107032435;;69.61;200000
USDRUB_SPT;S;100107032866;;69.60;100000
USDRUB_SPT;S;100107033290;;69.60;100000
USDRUB_SPT;B;100107128190;;69.55;100000
USDRUB_SPT;S;100107133738;;69.60;100000
USDRUB_SPT;S;100107134162;;69.60;100000
USDRUB_SPT;S;100107238129;;69.60;100000
USD000UTSTOM;S;100107776374;;69.58;24000
USDRUB_SPT;S;100107779423;;69.60;100000
USD000UTSTOM;S;100107789292;;69.58;14000
USDRUB_SPT;B;100107876554;;69.55;100000
USDRUB_SPT;S;100108389938;;69.60;100000
USDRUB_SPT;S;100108489590;;69.60;100000
USDRUB_SPT;S;100108561082;;69.60;100000
USD000UTSTOM;B;100108637799;;69.54;30000
USDRUB_SPT;B;100108640639;;69.55;100000
USD000UTSTOM;B;100108911068;;69.54;80000
USD000UTSTOM;B;100108911092;;69.54;50000
USDRUB_SPT;B;100108911102;;69.54;200000
USDRUB_SPT;B;100108911874;;69.55;100000
USDRUB_SPT;B;100108912335;;69.54;100000
USDRUB_SPT;S;100108914049;;69.60;100000
USDRUB_SPT;S;100108971162;;69.61;200000
USDRUB_SPT;S;100108974131;;69.60;100000
USDRUB_SPT;B;100109014215;;69.57;100000
USDRUB_SPT;B;100109014691;;69.54;100000
USDRUB_SPT;B;100109116708;;69.56;100000
USDRUB_SPT;B;100109117176;;69.54;100000
USD000UTSTOM;B;100109141860;;69.54;80000
USD000UTSTOM;B;100109141873;;69.54;30000
USDRUB_SPT;B;100109235856;;69.55;100000
USDRUB_SPT;S;100109235871;;69.60;200000
USDRUB_SPT;B;100109236316;;69.55;100000
USDRUB_SPT;B;100109338348;;69.55;100000
USDRUB_SPT;B;100109338803;;69.55;100000
USDRUB_SPT;B;100109444889;;69.55;100000
USDRUB_SPT;B;100109445316;;69.55;100000
USDRUB_SPT;B;100109553075;;69.55;100000
USDRUB_SPT;B;100109658292;;69.56;100000
USD000UTSTOM;B;100109905760;185981579;69.58;1000
USD000UTSTOM;S;100109905760;185981579;69.58;1000
USD000UTSTOM;S;100109905760;;69.58;13000
USDRUB_SPT;B;100110413749;;69.55;100000
USDRUB_SPT;B;100110520176;;69.55;100000
USD000UTSTOM;B;100110522219;185981580;69.54;30000
USD000UTSTOM;B;100110522219;;69.53;60000
USD000UTSTOM;S;100110522219;;69.53;3500000
USD000UTSTOM;S;100110522219;185981580;69.54;30000
USD000UTSTOM;S;100110522219;;69.53;3470000
USD000UTSTOM;B;100110522219;185981581;69.53;30000
USD000UTSTOM;B;100110522219;;69.53;30000
USD000UTSTOM;S;100110522219;185981581;69.53;30000
USD000UTSTOM;S;100110522219;;69.53;3440000
USD000UTSTOM;B;100110522219;185981582;69.53;30000
USD000UTSTOM;B;100110522219;;69.53;3360000
USD000UTSTOM;S;100110522219;185981582;69.53;30000
USD000UTSTOM;S;100110522219;;69.53;3410000
USD000UTSTOM;B;100110522219;185981583;69.53;3360000
USD000UTSTOM;B;100110522219;;69.52;1000
USD000UTSTOM;S;100110522219;185981583;69.53;3360000
USD000UTSTOM;S;100110522219;;69.53;50000
USDRUB_SPT;B;100110522886;;-;-
USDRUB_SPT;S;100110522895;;-;-
USD000UTSTOM;B;100110525737;;69.52;51000
USD000UTSTOM;B;100110525839;;69.52;50000
USDRUB_SPT;B;100110525866;;69.51;200000
USDRUB_SPT;S;100110525870;;69.61;200000
USDRUB_SPT;B;100110526893;;69.54;100000
USDRUB_SPT;B;100110527720;;69.51;100000
USDRUB_SPT;S;100110528334;;69.56;100000
USDRUB_SPT;S;100110528763;;69.60;100000
USD000UTSTOM;B;100110532196;185981584;69.53;50000
USD000UTSTOM;B;100110532196;;69.55;46000
USD000UTSTOM;S;100110532196;185981584;69.53;50000
USD000UTSTOM;S;100110532196;;69.57;150000
USD000UTSTOM;B;100110534174;;69.54;91000
USD000UTSTOM;S;100110535771;;69.57;100000
USD000UTSTOM;S;100110535786;;69.58;63000
USD000UTSTOM;S;100110535822;;69.58;13000
USD000UTSTOM;B;100110535902;;69.55;60000
USDRUB_SPT;B;100110627833;;69.55;100000
USDRUB_SPT;B;100110628256;;69.51;100000
USDRUB_SPT;S;100110628312;;69.60;100000
USDRUB_SPT;S;100110628732;;69.60;100000
USDRUB_SPT;B;100110728528;;69.55;100000
USDRUB_SPT;S;100110728538;;69.60;100000
USDRUB_SPT;B;100110728957;;69.51;100000
USDRUB_SPT;B;100110830417;;69.55;100000
USDRUB_SPT;B;100110830886;;69.52;100000
USDRUB_SPT;B;100110939754;;69.55;100000
USDRUB_SPT;B;100110940221;;69.52;100000
USD000UTSTOM;B;100111033435;;69.54;91000
USDRUB_SPT;B;100111040501;;69.55;100000
USDRUB_SPT;B;100111040928;;69.52;100000
USDRUB_SPT;B;100111141987;;69.55;100000
USDRUB_SPT;B;100111142462;;69.52;100000
USDRUB_SPT;B;100111257710;;69.55;100000
USDRUB_SPT;B;100111258163;;69.53;100000
USD000UTSTOM;S;100111295561;;69.57;60000
USDRUB_SPT;S;100111296065;;69.60;100000
USDRUB_SPT;B;100111374047;;69.55;100000
USDRUB_SPT;B;100111374489;;69.53;100000
USDRUB_SPT;S;100111399213;;69.59;100000
USDRUB_SPT;B;100111475660;;69.55;100000
USDRUB_SPT;B;100111476099;;69.53;100000
USDRUB_SPT;S;100111507776;;69.59;100000
USDRUB_SPT;B;100111588852;;69.55;100000
USDRUB_SPT;B;100111589344;;69.53;100000
USDRUB_SPT;B;100111698511;;69.55;100000
USDRUB_SPT;B;100111698993;;69.54;100000
USD000UTSTOM;S;100111737500;;69.58;13000
USDRUB_SPT;S;100111737838;;69.60;100000
USDRUB_SPT;S;100111777996;;69.60;100000
USDRUB_SPT;B;100111799084;;69.55;100000
USDRUB_SPT;B;100111799542;;69.54;100000
USDRUB_SPT;B;100111914877;;69.55;100000
USDRUB_SPT;B;100111915353;;69.54;100000
USD000UTSTOM;S;100111938387;;69.56;30000
USDRUB_SPT;S;100111938865;;69.59;100000
USDRUB_SPT;S;100111939378;;69.60;100000
USDRUB_SPT;B;100112018828;;69.55;100000
USDRUB_SPT;B;100112019299;;69.54;100000
USDRUB_SPT;S;100112042230;;69.59;100000
USDRUB_SPT;S;100112042668;;69.59;100000
USDRUB_SPT;B;100112126637;;69.55;100000
USDRUB_SPT;S;100112145067;;69.59;100000
USDRUB_SPT;S;100112816100;;69.59;100000
USDRUB_SPT;S;100112816560;;69.59;100000
USDRUB_SPT;S;100112932154;;69.59;100000
USD000UTSTOM;S;100113641281;;69.57;50000
USD000UTSTOM;B;100113821578;185981585;69.54;60000
USD000UTSTOM;B;100113821578;;69.54;31000
USD000UTSTOM;S;100113821578;;69.54;60000
USD000UTSTOM;S;100113821578;185981585;69.54;60000
USD000UTSTOM;S;100113821578;;69.57;50000
USD000UTSTOM;B;100113823586;;69.54;91000
USD000UTSTOM;B;100114223777;;69.54;141000
USD000UTSTOM;B;100114223794;;69.54;50000
USDRUB_SPT;B;100114223798;;69.56;200000
USDRUB_SPT;B;100114224891;;69.55;200000
USDRUB_SPT;B;100114324375;;69.56;200000
USDRUB_SPT;B;100114324790;;69.55;200000
USD000UTSTOM;B;100114423490;185981586;69.57;7000
USD000UTSTOM;S;100114423490;185981586;69.57;7000
USD000UTSTOM;S;100114423490;;69.57;43000
USDRUB_SPT;S;100114424075;;69.59;100000
USDRUB_SPT;B;100114424254;;69.56;200000
USDRUB_SPT;B;100114424662;;69.55;200000
USDRUB_SPT;B;100114526903;;69.56;200000
USDRUB_SPT;B;100114527370;;69.56;200000
USDRUB_SPT;B;100114630003;;69.56;200000
USDRUB_SPT;B;100114630442;;69.56;200000
USDRUB_SPT;B;100114730820;;69.56;200000
USDRUB_SPT;B;100114731279;;69.56;200000
USDRUB_SPT;B;100114833086;;69.56;200000
USDRUB_SPT;B;100114978103;;69.55;100000
USDRUB_SPT;S;100115021663;;69.59;100000
USDRUB_SPT;B;100115092704;;69.56;200000
USDRUB_SPT;B;100115093157;;69.55;200000
USDRUB_SPT;B;100115203582;;69.56;200000
USDRUB_SPT;B;100115203996;;69.55;200000
USDRUB_SPT;S;100115206416;;69.59;100000
USDRUB_SPT;B;100115333704;;69.56;200000
USDRUB_SPT;B;100115334190;;69.55;200000
USDRUB_SPT;B;100115436281;;69.56;200000
USDRUB_SPT;B;100115436722;;69.56;200000
USDRUB_SPT;B;100115544983;;69.56;200000
USDRUB_SPT;B;100115545436;;69.56;200000
USDRUB_SPT;B;100115648044;;69.56;200000
USDRUB_SPT;B;100115648471;;69.56;200000
USDRUB_SPT;B;100115763651;;69.56;200000
USDRUB_SPT;S;100115966565;;69.59;100000
USDRUB_SPT;B;100115966578;;69.55;100000
USDRUB_SPT;B;100116071046;;69.56;200000
USDRUB_SPT;B;100116071512;;69.55;200000
USDRUB_SPT;B;100116172529;;69.56;200000
USDRUB_SPT;B;100116172982;;69.55;200000
USDRUB_SPT;B;100116296861;;69.56;200000
USDRUB_SPT;B;100116611403;;69.55;100000
USDRUB_SPT;S;100116661180;;69.60;100000
USDRUB_SPT;B;100116711343;;69.56;200000
USDRUB_SPT;B;100116711756;;69.55;200000
USDRUB_SPT;S;100116761407;;69.59;100000
USDRUB_SPT;B;100116813920;;69.56;200000
USDRUB_SPT;B;100116814376;;69.55;200000
USDRUB_SPT;B;100116918198;;69.56;200000
USDRUB_SPT;B;100116918635;;69.55;200000
USDRUB_SPT;B;100117019233;;69.56;200000
USDRUB_SPT;B;100117019692;;69.56;200000
USDRUB_SPT;B;100117120705;;69.56;200000
USDRUB_SPT;B;100117121142;;69.56;200000
USDRUB_SPT;B;100117252884;;69.56;200000
USDRUB_SPT;B;100117253338;;69.56;200000
USDRUB_SPT;B;100117399789;;69.56;200000
USD000UTSTOM;B;100117553805;185981587;69.54;10000
USD000UTSTOM;B;100117553805;;69.54;40000
